"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","degree.layout","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient","Type"
"3.511627906976744","0.06054245171203784","0.2847682119205298","0.0","5","5","6","false","SNHG14","8.4","0","5","0","0.93390452876377","false","0","SNHG14","58548","0.21764705882352942","lncRNA"
"4.891472868217054","0.0","0.20443740095087165","0.0","1","1","8","false","RP1-182D15.2","6.0","0","1","0","0.897592819257446","false","0","RP1-182D15.2","0","0.0","lncRNA"
"5.501291989664082","0.0","0.1817754814466886","0.0","1","1","8","false","AC006548.28","15.0","0","1","0","0.8815449476404189","false","0","AC006548.28","0","0.0","lncRNA"
"5.0051679586563305","0.005641446829040491","0.19979349509550853","0.0","2","2","7","false","C22orf34","3.5","0","2","0","0.8946008431932545","false","0","C22orf34","6544","0.5","lncRNA"
"5.165374677002584","0.0","0.1935967983991996","0.0","1","1","8","false","RP4-671O14.7","4.0","0","1","0","0.8903848769209847","false","0","RP4-671O14.7","0","0.0","lncRNA"
"5.335917312661499","0.0","0.187409200968523","0.0","1","1","8","false","CTD-2532K18.2","6.0","0","1","0","0.8858969128246974","false","0","CTD-2532K18.2","0","0.0","lncRNA"
"4.198966408268734","0.001954610330515087","0.23815384615384616","0.0","2","2","6","false","LINC00173","17.0","0","2","0","0.9158166734666123","false","0","LINC00173","5910","0.5517241379310345","lncRNA"
"4.1937984496124034","0.0036932728272109725","0.23844731977818853","0.0","3","3","6","false","RP11-311F12.1","12.0","0","3","0","0.915952672378621","false","0","RP11-311F12.1","8140","0.3793103448275862","lncRNA"
"4.5090439276485785","0.0","0.22177650429799428","0.0","1","1","8","false","AP000345.1","9.0","0","1","0","0.9076567387460901","false","0","AP000345.1","0","0.0","lncRNA"
"6.984496124031008","0.0","0.14317425083240842","0.0","1","1","9","false","RP11-54O7.17","2.0","0","1","0","0.8425132598939208","false","0","RP11-54O7.17","0","0.0","lncRNA"
"4.1937984496124034","0.006231932731683132","0.23844731977818853","0.0","3","3","8","false","FLJ35934","13.0","0","3","0","0.915952672378621","false","0","FLJ35934","12506","0.3870967741935484","lncRNA"
"5.41343669250646","0.0","0.18472553699284008","0.0","1","1","8","false","RP3-388N13.3","11.0","0","1","0","0.8838569291445669","false","0","RP3-388N13.3","0","0.0","lncRNA"
"4.426356589147287","0.0","0.22591943957968477","0.0","1","1","8","false","RP11-384K6.6","14.0","0","1","0","0.9098327213382292","false","0","RP11-384K6.6","0","0.0","lncRNA"
"4.1937984496124034","0.0021375069381455196","0.23844731977818853","0.0","2","2","6","false","LINC00689","14.5","0","2","0","0.915952672378621","false","0","LINC00689","3092","0.5192307692307693","lncRNA"
"6.524547803617571","0.0","0.15326732673267326","0.0","1","1","8","false","RP11-431K24.1","4.0","0","1","0","0.8546171630626954","false","0","RP11-431K24.1","0","0.0","lncRNA"
"4.891472868217054","0.0","0.20443740095087165","0.0","1","1","8","false","RP11-717I24.1","6.0","0","1","0","0.897592819257446","false","0","RP11-717I24.1","0","0.0","lncRNA"
"3.863049095607235","0.022173011107042687","0.2588628762541806","0.0","5","5","6","false","RP4-539M6.22","9.0","0","5","0","0.924656602747178","false","0","RP4-539M6.22","35660","0.25","lncRNA"
"4.529715762273902","0.0","0.22076440387906443","0.0","1","1","6","false","RP11-94C24.13","5.0","0","1","0","0.9071127430980552","false","0","RP11-94C24.13","0","0.0","lncRNA"
"5.118863049095607","0.0","0.19535588086824837","0.0","1","1","8","false","FAM230B","3.0","0","1","0","0.891608867129063","false","0","FAM230B","0","0.0","lncRNA"
"4.612403100775194","0.0024671691050825286","0.2168067226890756","0.0","2","2","6","false","RP5-991B18.1","9.5","0","2","0","0.9049367605059159","false","0","RP5-991B18.1","6248","0.53125","lncRNA"
"4.8604651162790695","0.0026537472055339225","0.2057416267942584","0.0","2","2","8","false","CTB-51J22.1","7.0","0","2","0","0.8984088127294981","false","0","CTB-51J22.1","2386","0.5","lncRNA"
"4.416020671834626","0.0","0.22644821533060266","0.0","1","1","6","false","AIRN","21.0","0","1","0","0.9101047191622468","false","0","AIRN","0","0.0","lncRNA"
"4.224806201550388","0.00470501774558218","0.236697247706422","0.0","3","3","8","false","LINC01165","6.0","0","3","0","0.9151366789065688","false","0","LINC01165","6446","0.35714285714285715","lncRNA"
"4.31266149870801","0.012691889866279851","0.23187537447573398","0.0","4","4","6","false","CTD-2619J13.14","8.5","0","4","0","0.9128246974024208","false","0","CTD-2619J13.14","25344","0.26785714285714285","lncRNA"
"3.852713178294574","0.01551324054300689","0.2595573440643863","0.0","5","5","6","false","LINC00265","13.2","0","5","0","0.9249286005711955","false","0","LINC00265","26940","0.244","lncRNA"
"5.108527131782946","0.0","0.19575113808801214","0.0","1","1","8","false","LINC00174","19.0","0","1","0","0.8918808649530803","false","0","LINC00174","0","0.0","lncRNA"
"6.984496124031008","0.0","0.14317425083240842","0.0","1","1","9","false","RP13-507P19.2","2.0","0","1","0","0.8425132598939208","false","0","RP13-507P19.2","0","0.0","lncRNA"
"4.198966408268734","0.001954610330515087","0.23815384615384616","0.0","2","2","6","false","CTA-941F9.10","17.0","0","2","0","0.9158166734666123","false","0","CTA-941F9.10","5910","0.5517241379310345","lncRNA"
"5.217054263565892","0.0","0.19167904903417532","0.0","1","1","8","false","AC011284.3","14.0","0","1","0","0.8890248878008976","false","0","AC011284.3","0","0.0","lncRNA"
"5.108527131782946","0.0","0.19575113808801214","0.0","1","1","8","false","LINC01001","19.0","0","1","0","0.8918808649530803","false","0","LINC01001","0","0.0","lncRNA"
"5.501291989664082","0.0","0.1817754814466886","0.0","1","1","8","false","RP11-166B2.5","15.0","0","1","0","0.8815449476404189","false","0","RP11-166B2.5","0","0.0","lncRNA"
"4.271317829457364","0.003989718059731713","0.2341197822141561","0.0","4","4","8","false","RP11-394A14.2","8.5","0","4","0","0.9139126886984904","false","0","RP11-394A14.2","8888","0.3409090909090909","lncRNA"
"5.108527131782946","0.0","0.19575113808801214","0.0","1","1","8","false","RP11-1228E12.1","19.0","0","1","0","0.8918808649530803","false","0","RP11-1228E12.1","0","0.0","lncRNA"
"4.834625322997416","0.0","0.20684126135756278","0.0","1","1","8","false","RP11-618K13.2","15.0","0","1","0","0.8990888072895417","false","0","RP11-618K13.2","0","0.0","lncRNA"
"5.41343669250646","0.0","0.18472553699284008","0.0","1","1","8","false","CTD-2245F17.9","11.0","0","1","0","0.8838569291445669","false","0","CTD-2245F17.9","0","0.0","lncRNA"
"5.41343669250646","0.0","0.18472553699284008","0.0","1","1","8","false","XXyac-YM21GA2.7","11.0","0","1","0","0.8838569291445669","false","0","XXyac-YM21GA2.7","0","0.0","lncRNA"
"4.989664082687338","0.0","0.20041429311237702","0.0","1","1","8","false","MIR325HG","17.0","0","1","0","0.8950088399292805","false","0","MIR325HG","0","0.0","lncRNA"
"4.741602067183463","0.004673059950167483","0.2108991825613079","0.0","2","2","8","false","LINC01002","12.5","0","2","0","0.9015367877056983","false","0","LINC01002","4106","0.5","lncRNA"
"4.018087855297158","0.007048661734667321","0.24887459807073953","0.0","3","3","6","false","RP11-627G23.1","10.666666666666666","0","3","0","0.9205766353869168","false","0","RP11-627G23.1","12506","0.35802469135802467","lncRNA"
"3.956072351421189","0.012382774849166557","0.2527759634225996","0.0","4","4","6","false","RP11-458F8.4","10.25","0","4","0","0.9222086223310213","false","0","RP11-458F8.4","23028","0.2890625","lncRNA"
"5.294573643410852","0.0","0.18887262079062958","0.0","1","1","8","false","AC069257.8","3.0","0","1","0","0.8869849041207671","false","0","AC069257.8","0","0.0","lncRNA"
"4.322997416020672","0.0032117169963919857","0.23132098027495515","0.0","3","3","6","false","RP11-333E1.2","8.333333333333334","0","3","0","0.9125526995784035","false","0","RP11-333E1.2","5422","0.36666666666666664","lncRNA"
"5.108527131782946","0.0","0.19575113808801214","0.0","1","1","8","false","FAM182A","19.0","0","1","0","0.8918808649530803","false","0","FAM182A","0","0.0","lncRNA"
"4.348837209302325","0.012649443172513826","0.22994652406417113","0.0","3","3","8","false","RP5-892K4.1","4.0","0","3","0","0.9118727050183599","false","0","RP5-892K4.1","13284","0.3333333333333333","lncRNA"
"4.989664082687338","0.0","0.20041429311237702","0.0","1","1","8","false","TP73-AS1","10.0","0","1","0","0.8950088399292805","false","0","TP73-AS1","0","0.0","lncRNA"
"3.9974160206718348","0.008319944403787334","0.2501616031027796","0.0","4","4","6","false","AP001476.4","10.25","0","4","0","0.9211206310349517","false","0","AP001476.4","15174","0.30833333333333335","lncRNA"
"4.447028423772609","0.0030669899168416226","0.22486926205694366","0.0","2","2","6","false","LINC01070","9.0","0","2","0","0.9092887256901946","false","0","LINC01070","4100","0.5","lncRNA"
"4.1937984496124034","0.014507480252552092","0.23844731977818853","0.0","5","5","8","false","MUC2","6.4","0","5","0","0.915952672378621","false","0","MUC2","21484","0.225","lncRNA"
"4.989664082687338","0.0","0.20041429311237702","0.0","1","1","8","false","RP11-99L13.2","17.0","0","1","0","0.8950088399292805","false","0","RP11-99L13.2","0","0.0","lncRNA"
"4.426356589147287","0.0","0.22591943957968477","0.0","1","1","8","false","AC092657.2","14.0","0","1","0","0.9098327213382292","false","0","AC092657.2","0","0.0","lncRNA"
"4.023255813953488","0.010403892202157823","0.24855491329479767","0.0","4","4","6","false","PAX8-AS1","12.0","0","4","0","0.9204406364749081","false","0","PAX8-AS1","19764","0.2972972972972973","lncRNA"
"4.333333333333333","0.0015017321188235116","0.23076923076923078","0.0","2","2","8","false","AATBC","13.5","0","2","0","0.9122807017543859","false","0","AATBC","3818","0.5208333333333334","lncRNA"
"5.108527131782946","0.0","0.19575113808801214","0.0","1","1","8","false","RP13-580B18.4","19.0","0","1","0","0.8918808649530803","false","0","RP13-580B18.4","0","0.0","lncRNA"
"3.9612403100775193","0.006621735695595276","0.25244618395303325","0.0","2","2","8","false","CTC-265F19.1","8.0","0","2","0","0.9220726234190126","false","0","CTC-265F19.1","12378","0.5","lncRNA"
"4.534883720930233","0.0032697370585619725","0.2205128205128205","0.0","2","2","7","false","RP5-894D12.5","13.0","0","2","0","0.9069767441860466","false","0","RP5-894D12.5","5486","0.5217391304347826","lncRNA"
"4.038759689922481","0.009213635722219858","0.2476007677543186","0.0","3","3","6","false","RP11-102K13.5","11.666666666666666","0","3","0","0.9200326397388822","false","0","RP11-102K13.5","14958","0.35555555555555557","lncRNA"
"4.421188630490956","0.002744480397711726","0.22618351841028636","0.0","3","3","6","false","RP11-138B4.1","9.333333333333334","0","3","0","0.9099687202502379","false","0","RP11-138B4.1","3960","0.36231884057971014","lncRNA"
"4.891472868217054","0.0","0.20443740095087165","0.0","1","1","8","false","CITF22-1A6.3","6.0","0","1","0","0.897592819257446","false","0","CITF22-1A6.3","0","0.0","lncRNA"
"4.426356589147287","0.004878108341637883","0.22591943957968477","0.0","2","2","8","false","RP11-326C3.14","8.0","0","2","0","0.9098327213382292","false","0","RP11-326C3.14","6358","0.5384615384615384","lncRNA"
"5.304909560723514","0.0","0.1885046273745738","0.0","1","1","8","false","LINC01043","4.0","0","1","0","0.8867129062967496","false","0","LINC01043","0","0.0","lncRNA"
"6.338501291989664","0.0","0.15776600081532816","0.0","1","1","8","false","LA16c-OS12.2","3.0","0","1","0","0.8595131238950088","false","0","LA16c-OS12.2","0","0.0","lncRNA"
"3.8785529715762275","0.01963472830165415","0.25782811459027316","0.0","4","4","6","false","AC079779.7","9.0","0","4","0","0.9242486060111519","false","0","AC079779.7","26184","0.25","lncRNA"
"4.452196382428941","0.009102096226332934","0.22460824143934996","0.0","4","4","6","false","RP11-13K12.1","4.0","0","4","0","0.9091527267781858","false","0","RP11-13K12.1","12284","0.2727272727272727","lncRNA"
"4.72609819121447","0.0017855831906158951","0.2115910333515582","0.0","2","2","8","false","LA16c-306A4.2","6.0","0","2","0","0.9019447844417245","false","0","LA16c-306A4.2","2126","0.5555555555555556","lncRNA"
"3.842377260981912","0.02736352396695658","0.2602555480833894","0.0","7","7","6","false","C10orf91","11.142857142857142","0","7","0","0.9252005983952128","false","0","C10orf91","54626","0.18783068783068782","lncRNA"
"5.077519379844961","0.0","0.19694656488549617","0.0","1","1","7","false","RP11-830F9.6","2.0","0","1","0","0.8926968584251327","false","0","RP11-830F9.6","0","0.0","lncRNA"
"5.217054263565892","0.0","0.19167904903417532","0.0","1","1","8","false","RP11-573D15.8","14.0","0","1","0","0.8890248878008976","false","0","RP11-573D15.8","0","0.0","lncRNA"
"4.715762273901809","0.003918398083151191","0.21205479452054796","0.0","4","4","8","false","MUC19","5.0","0","4","0","0.9022167822657419","false","0","MUC19","5114","0.2857142857142857","lncRNA"
"3.7286821705426356","0.027486810574623773","0.2681912681912682","0.0","7","7","6","false","HP09025","9.0","0","7","0","0.9281925744594044","false","0","HP09025","58324","0.20512820512820512","lncRNA"
"4.834625322997416","0.0029502092207832143","0.20684126135756278","0.0","2","2","8","false","RP11-10J21.4","8.0","0","2","0","0.8990888072895417","false","0","RP11-10J21.4","5008","0.5","lncRNA"
"4.426356589147287","0.004878108341637883","0.22591943957968477","0.0","2","2","8","false","RP11-326C3.10","8.0","0","2","0","0.9098327213382292","false","0","RP11-326C3.10","6358","0.5384615384615384","lncRNA"
"4.751937984496124","0.001032169632151335","0.2104404567699837","0.0","3","3","7","false","GAS6-AS1","5.666666666666667","0","3","0","0.9012647898816809","false","0","GAS6-AS1","1118","0.3888888888888889","lncRNA"
"6.524547803617571","0.0","0.15326732673267326","0.0","1","1","8","false","FLJ16779","4.0","0","1","0","0.8546171630626954","false","0","FLJ16779","0","0.0","lncRNA"
"4.322997416020672","0.0","0.23132098027495515","0.0","1","1","7","false","hsa-miR-4294","38.0","0","1","0","0.9125526995784035","false","0","hsa-miR-4294","0","0.0","miRNA"
"4.0852713178294575","0.0","0.24478178368121442","0.0","1","1","6","false","hsa-miR-200a-3p","27.0","0","1","0","0.9188086495308037","false","0","hsa-miR-200a-3p","0","0.0","miRNA"
"4.6175710594315245","0.0","0.2165640738668159","0.0","1","1","7","false","hsa-miR-568","29.0","0","1","0","0.9048007615939072","false","0","hsa-miR-568","0","0.0","miRNA"
"4.576227390180879","0.0","0.21852060982495763","0.0","1","1","7","false","hsa-miR-3120-3p","37.0","0","1","0","0.905888752889977","false","0","hsa-miR-3120-3p","0","0.0","miRNA"
"4.6175710594315245","0.0","0.2165640738668159","0.0","1","1","7","false","hsa-miR-1827","29.0","0","1","0","0.9048007615939072","false","0","hsa-miR-1827","0","0.0","miRNA"
"4.322997416020672","0.0","0.23132098027495515","0.0","1","1","7","false","hsa-miR-1302","38.0","0","1","0","0.9125526995784035","false","0","hsa-miR-1302","0","0.0","miRNA"
"4.565891472868217","0.010322528818733181","0.21901528013582341","0.0","3","3","7","false","hsa-miR-126-5p","13.0","0","3","0","0.9061607507139943","false","0","hsa-miR-126-5p","13406","0.3333333333333333","miRNA"
"4.322997416020672","0.0","0.23132098027495515","0.0","1","1","7","false","hsa-miR-148b-3p","38.0","0","1","0","0.9125526995784035","false","0","hsa-miR-148b-3p","0","0.0","miRNA"
"5.103359173126615","0.0","0.1959493670886076","0.0","1","1","9","false","hsa-miR-3187-3p","12.0","0","1","0","0.8920168638650892","false","0","hsa-miR-3187-3p","0","0.0","miRNA"
"4.322997416020672","0.0","0.23132098027495515","0.0","1","1","7","false","hsa-miR-4251","38.0","0","1","0","0.9125526995784035","false","0","hsa-miR-4251","0","0.0","miRNA"
"4.576227390180879","0.0","0.21852060982495763","0.0","1","1","7","false","hsa-miR-148a-5p","37.0","0","1","0","0.905888752889977","false","0","hsa-miR-148a-5p","0","0.0","miRNA"
"4.503875968992248","0.06753862280037856","0.22203098106712565","0.0","15","15","7","false","hsa-miR-129-5p","3.466666666666667","0","15","0","0.9077927376580988","false","0","hsa-miR-129-5p","93118","0.06851851851851852","miRNA"
"4.6175710594315245","0.0","0.2165640738668159","0.0","1","1","7","false","hsa-miR-875-5p","29.0","0","1","0","0.9048007615939072","false","0","hsa-miR-875-5p","0","0.0","miRNA"
"4.576227390180879","0.0","0.21852060982495763","0.0","1","1","7","false","hsa-miR-643","37.0","0","1","0","0.905888752889977","false","0","hsa-miR-643","0","0.0","miRNA"
"4.565891472868217","0.010322528818733181","0.21901528013582341","0.0","3","3","7","false","hsa-miR-34a-3p","13.0","0","3","0","0.9061607507139943","false","0","hsa-miR-34a-3p","13406","0.3333333333333333","miRNA"
"4.576227390180879","0.0","0.21852060982495763","0.0","1","1","7","false","hsa-miR-3174","37.0","0","1","0","0.905888752889977","false","0","hsa-miR-3174","0","0.0","miRNA"
"4.028423772609819","0.02671437454780253","0.24823604874919822","0.0","6","6","6","false","hsa-miR-767-3p","5.5","0","6","0","0.9203046375628995","false","0","hsa-miR-767-3p","19070","0.16666666666666666","miRNA"
"3.8940568475452197","0.02871643399979005","0.25680159256801594","0.0","6","6","7","false","hsa-miR-148a-3p","8.0","0","6","0","0.9238406092751257","false","0","hsa-miR-148a-3p","23912","0.175","miRNA"
"5.103359173126615","0.0","0.1959493670886076","0.0","1","1","9","false","hsa-miR-548s","12.0","0","1","0","0.8920168638650892","false","0","hsa-miR-548s","0","0.0","miRNA"
"4.364341085271318","0.0","0.2291296625222025","0.0","1","1","7","false","hsa-miR-200c-3p","23.0","0","1","0","0.9114647082823337","false","0","hsa-miR-200c-3p","0","0.0","miRNA"
"4.322997416020672","0.0","0.23132098027495515","0.0","1","1","7","false","hsa-miR-4276","38.0","0","1","0","0.9125526995784035","false","0","hsa-miR-4276","0","0.0","miRNA"
"4.297157622739018","0.006302227179821573","0.232711966325917","0.0","3","3","7","false","hsa-miR-876-3p","7.0","0","3","0","0.9132326941384468","false","0","hsa-miR-876-3p","10608","0.35294117647058826","miRNA"
"5.987080103359173","0.00516795865633075","0.16702632714717305","0.0","2","2","8","false","hsa-miR-663b","4.0","0","2","0","0.8687610499116006","false","0","hsa-miR-663b","3092","0.5","miRNA"
"4.6175710594315245","0.0","0.2165640738668159","0.0","1","1","7","false","hsa-miR-3126-3p","29.0","0","1","0","0.9048007615939072","false","0","hsa-miR-3126-3p","0","0.0","miRNA"
"5.5271317829457365","0.010672664499430782","0.18092566619915848","0.0","4","4","7","false","hsa-miR-1208","2.25","0","4","0","0.8808649530803754","false","0","hsa-miR-1208","10054","0.25","miRNA"
"4.576227390180879","0.0","0.21852060982495763","0.0","1","1","7","false","hsa-miR-891b","37.0","0","1","0","0.905888752889977","false","0","hsa-miR-891b","0","0.0","miRNA"
"4.317829457364341","0.00516795865633075","0.2315978456014363","0.0","2","2","7","false","hsa-miR-1205","19.5","0","2","0","0.9126886984904121","false","0","hsa-miR-1205","5354","0.5","miRNA"
"3.842377260981912","0.008485655086004861","0.2602555480833894","0.0","2","2","7","false","hsa-miR-4283","30.5","0","2","0","0.9252005983952128","false","0","hsa-miR-4283","16208","0.5267857142857143","miRNA"
"4.111111111111111","0.07682340476376578","0.24324324324324326","0.0","19","19","7","false","hsa-miR-1972","2.6315789473684212","0","19","0","0.9181286549707601","false","0","hsa-miR-1972","89618","0.056261343012704176","miRNA"
"4.322997416020672","0.0","0.23132098027495515","0.0","1","1","7","false","hsa-miR-1825","38.0","0","1","0","0.9125526995784035","false","0","hsa-miR-1825","0","0.0","miRNA"
"4.209302325581396","0.00998024690935717","0.23756906077348064","0.0","2","2","7","false","hsa-miR-505-3p","20.5","0","2","0","0.9155446756425948","false","0","hsa-miR-505-3p","12278","0.5","miRNA"
"4.6175710594315245","0.0","0.2165640738668159","0.0","1","1","7","false","hsa-miR-1255b-5p","29.0","0","1","0","0.9048007615939072","false","0","hsa-miR-1255b-5p","0","0.0","miRNA"
"3.682170542635659","0.047960837089836755","0.2715789473684211","0.0","12","12","5","false","hsa-miR-449c-5p","4.916666666666667","0","12","0","0.9294165646674827","false","0","hsa-miR-449c-5p","70210","0.1087962962962963","miRNA"
"4.364341085271318","0.0","0.2291296625222025","0.0","1","1","7","false","hsa-miR-125b-5p","23.0","0","1","0","0.9114647082823337","false","0","hsa-miR-125b-5p","0","0.0","miRNA"
"4.322997416020672","0.0","0.23132098027495515","0.0","1","1","7","false","hsa-miR-4299","38.0","0","1","0","0.9125526995784035","false","0","hsa-miR-4299","0","0.0","miRNA"
"4.6175710594315245","0.0","0.2165640738668159","0.0","1","1","7","false","hsa-miR-3190-3p","29.0","0","1","0","0.9048007615939072","false","0","hsa-miR-3190-3p","0","0.0","miRNA"
"4.322997416020672","0.0","0.23132098027495515","0.0","1","1","7","false","hsa-miR-4268","38.0","0","1","0","0.9125526995784035","false","0","hsa-miR-4268","0","0.0","miRNA"
"5.542635658914729","0.010322528818733181","0.18041958041958042","0.0","3","3","7","false","hsa-miR-518d-5p","2.3333333333333335","0","3","0","0.8804569563443493","false","0","hsa-miR-518d-5p","5510","0.3333333333333333","miRNA"
"5.351421188630491","0.0","0.18686624818928055","0.0","1","1","7","false","hsa-miR-2052","8.0","0","1","0","0.8854889160886713","false","0","hsa-miR-2052","0","0.0","miRNA"
"3.9302325581395348","0.00974760841968288","0.25443786982248523","0.0","2","2","5","false","hsa-miR-3121-3p","19.5","0","2","0","0.9228886168910648","false","0","hsa-miR-3121-3p","18270","0.5285714285714286","miRNA"
"4.576227390180879","0.0","0.21852060982495763","0.0","1","1","7","false","hsa-miR-4275","37.0","0","1","0","0.905888752889977","false","0","hsa-miR-4275","0","0.0","miRNA"
"4.322997416020672","0.0","0.23132098027495515","0.0","1","1","7","false","hsa-miR-1909-3p","38.0","0","1","0","0.9125526995784035","false","0","hsa-miR-1909-3p","0","0.0","miRNA"
"4.297157622739018","0.0069321437220384325","0.232711966325917","0.0","3","3","7","false","hsa-miR-125a-5p","9.333333333333334","0","3","0","0.9132326941384468","false","0","hsa-miR-125a-5p","6904","0.3472222222222222","miRNA"
"5.992248062015504","0.0","0.16688227684346701","0.0","1","1","8","false","hsa-miR-1257","7.0","0","1","0","0.868625050999592","false","0","hsa-miR-1257","0","0.0","miRNA"
"4.576227390180879","0.0","0.21852060982495763","0.0","1","1","7","false","hsa-miR-648","37.0","0","1","0","0.905888752889977","false","0","hsa-miR-648","0","0.0","miRNA"
"3.7183462532299743","0.04943090408830741","0.2689367616400278","0.0","8","8","5","false","hsa-miR-139-3p","8.625","0","8","0","0.9284645722834217","false","0","hsa-miR-139-3p","63966","0.13616071428571427","miRNA"
"3.7338501291989665","0.04889638101581927","0.26782006920415224","0.0","10","10","7","false","hsa-miR-762","8.2","0","10","0","0.9280565755473955","false","0","hsa-miR-762","80494","0.12857142857142856","miRNA"
"5.103359173126615","0.0","0.1959493670886076","0.0","1","1","9","false","hsa-miR-4292","12.0","0","1","0","0.8920168638650892","false","0","hsa-miR-4292","0","0.0","miRNA"
"4.322997416020672","0.0","0.23132098027495515","0.0","1","1","7","false","hsa-miR-4298","38.0","0","1","0","0.9125526995784035","false","0","hsa-miR-4298","0","0.0","miRNA"
"4.6434108527131785","0.002229368007840167","0.21535893155258765","0.0","2","2","7","false","hsa-miR-124-5p","8.0","0","2","0","0.9041207670338637","false","0","hsa-miR-124-5p","3338","0.5","miRNA"
"4.917312661498708","0.0062242478829423395","0.20336311087756173","0.0","3","3","7","false","hsa-miR-323a-5p","5.666666666666667","0","3","0","0.8969128246974025","false","0","hsa-miR-323a-5p","9486","0.358974358974359","miRNA"
"4.6175710594315245","0.0","0.2165640738668159","0.0","1","1","7","false","hsa-miR-1276","29.0","0","1","0","0.9048007615939072","false","0","hsa-miR-1276","0","0.0","miRNA"
"4.2661498708010335","0.009681560861802052","0.23440339188370685","0.0","3","3","7","false","hsa-miR-505-5p","13.666666666666666","0","3","0","0.9140486876104992","false","0","hsa-miR-505-5p","11470","0.3333333333333333","miRNA"
"3.9302325581395348","0.00974760841968288","0.25443786982248523","0.0","2","2","5","false","hsa-miR-4272","19.5","0","2","0","0.9228886168910648","false","0","hsa-miR-4272","18270","0.5285714285714286","miRNA"
